Invoice,CustomerID,Country,InvoiceDateOnly,Revenue,Quantity
562284,15133.0,United Kingdom,2011-08-04,324.52,368
562285,17404.0,Sweden,2011-08-04,612.0,960
562286,15061.0,United Kingdom,2011-08-04,913.3,580
562287,12455.0,Spain,2011-08-04,78.56,33
562290,14825.0,United Kingdom,2011-08-04,132.05,47
562313,14640.0,United Kingdom,2011-08-04,496.24,230
562332,13791.0,United Kingdom,2011-08-04,579.0,500
562339,13571.0,United Kingdom,2011-08-04,167.26,167
562340,13985.0,United Kingdom,2011-08-04,407.38,210
562341,15005.0,United Kingdom,2011-08-04,192.28,195
562342,16929.0,United Kingdom,2011-08-04,199.74,126
562343,17381.0,United Kingdom,2011-08-04,376.32,1208
562344,17381.0,United Kingdom,2011-08-04,151.2,720
562345,13694.0,United Kingdom,2011-08-04,1505.64,1524
562346,16187.0,United Kingdom,2011-08-04,422.82,382
562347,13263.0,United Kingdom,2011-08-04,167.32,78
562348,17511.0,United Kingdom,2011-08-04,5162.74,3005
562349,16915.0,United Kingdom,2011-08-04,173.70000000000002,6
562351,16626.0,United Kingdom,2011-08-04,198.0,150
562353,16180.0,United Kingdom,2011-08-04,2317.0,1312
562354,17470.0,United Kingdom,2011-08-04,193.36,392
562355,14768.0,United Kingdom,2011-08-04,133.20000000000002,40
562365,14344.0,United Kingdom,2011-08-04,117.3,39
562366,17692.0,United Kingdom,2011-08-04,117.47999999999999,108
562368,16570.0,United Kingdom,2011-08-04,299.52,260
562369,17584.0,United Kingdom,2011-08-04,749.45,245
562370,12626.0,Germany,2011-08-04,1062.84,556
562371,13709.0,United Kingdom,2011-08-04,788.04,525
562372,16258.0,United Kingdom,2011-08-04,754.8000000000001,216
562373,16672.0,United Kingdom,2011-08-04,318.5,98
562374,14911.0,EIRE,2011-08-04,4345.1,2270
562376,15254.0,United Kingdom,2011-08-04,300.36,275
562377,14535.0,United Kingdom,2011-08-04,799.94,506
562378,15046.0,United Kingdom,2011-08-04,943.07,675
562379,15134.0,United Kingdom,2011-08-04,203.78,126
562380,14778.0,United Kingdom,2011-08-04,396.81,165
562381,16873.0,United Kingdom,2011-08-04,638.02,456
562387,13402.0,United Kingdom,2011-08-04,312.95,289
562388,18099.0,United Kingdom,2011-08-04,168.31,149
562389,16531.0,United Kingdom,2011-08-04,199.7,214
562392,15205.0,United Kingdom,2011-08-04,476.29999999999995,196
562393,18172.0,United Kingdom,2011-08-04,1019.44,476
562416,13969.0,United Kingdom,2011-08-04,301.93,64
562418,16572.0,United Kingdom,2011-08-04,367.32,176
562419,14667.0,United Kingdom,2011-08-04,249.13,124
562421,15241.0,United Kingdom,2011-08-04,74.4,264
562422,13218.0,United Kingdom,2011-08-04,62.63999999999999,88
562424,12584.0,Italy,2011-08-04,12.75,1
562426,12748.0,United Kingdom,2011-08-04,29.700000000000003,6
562427,17267.0,United Kingdom,2011-08-04,310.6,154
562428,17267.0,United Kingdom,2011-08-04,6.6,4
562429,13767.0,United Kingdom,2011-08-04,423.84000000000003,136
562430,18109.0,United Kingdom,2011-08-04,270.52,472
562431,13069.0,United Kingdom,2011-08-04,47.29,29
562432,14004.0,United Kingdom,2011-08-04,716.0,386
562433,17677.0,United Kingdom,2011-08-04,1016.04,621
562434,12823.0,United Kingdom,2011-08-04,229.5,30
562435,12693.0,Germany,2011-08-04,225.14000000000001,34
562436,17961.0,United Kingdom,2011-08-04,2.25,3
562437,13047.0,United Kingdom,2011-08-04,447.93,309
562439,12931.0,United Kingdom,2011-08-04,18841.48,11848
562440,12931.0,United Kingdom,2011-08-04,204.0,48
562441,14543.0,United Kingdom,2011-08-04,161.4,32
562442,14397.0,United Kingdom,2011-08-04,98.16,64
562443,17723.0,United Kingdom,2011-08-04,622.5,150
562444,14713.0,United Kingdom,2011-08-04,372.24,267
562445,12417.0,Belgium,2011-08-04,355.56,190
562446,13145.0,United Kingdom,2011-08-04,118.80000000000001,24
562447,15251.0,United Kingdom,2011-08-04,492.0,112
562448,17428.0,United Kingdom,2011-08-04,1327.55,905
562449,14562.0,United Kingdom,2011-08-04,245.32,158
562450,12562.0,France,2011-08-05,650.0,323
562451,15110.0,United Kingdom,2011-08-05,206.9,52
562452,16302.0,United Kingdom,2011-08-05,233.22,158
562453,18097.0,United Kingdom,2011-08-05,209.34,110
562454,15128.0,United Kingdom,2011-08-05,312.14,262
562455,18097.0,United Kingdom,2011-08-05,320.3,210
562456,15194.0,United Kingdom,2011-08-05,402.02,304
562457,18079.0,United Kingdom,2011-08-05,593.35,1232
562458,16029.0,United Kingdom,2011-08-05,480.0,384
562459,16029.0,United Kingdom,2011-08-05,757.2,408
562460,17841.0,United Kingdom,2011-08-05,245.82999999999998,169
562461,16029.0,United Kingdom,2011-08-05,260.62,157
562462,16029.0,United Kingdom,2011-08-05,520.1,214
562465,13908.0,United Kingdom,2011-08-05,630.5,361
562466,13435.0,United Kingdom,2011-08-05,251.26,200
562467,13513.0,United Kingdom,2011-08-05,205.1,109
562468,16928.0,United Kingdom,2011-08-05,110.0,88
562490,14720.0,United Kingdom,2011-08-05,155.8,40
562516,15129.0,United Kingdom,2011-08-05,390.0,134
562517,15719.0,United Kingdom,2011-08-05,342.53000000000003,204
562518,16818.0,United Kingdom,2011-08-05,272.56,153
562519,16764.0,United Kingdom,2011-08-05,172.42000000000002,82
562520,12599.0,France,2011-08-05,180.3,163
562521,17457.0,United Kingdom,2011-08-05,340.06,154
562523,16174.0,United Kingdom,2011-08-05,304.20000000000005,260
562524,15201.0,United Kingdom,2011-08-05,301.41,225
562525,18282.0,United Kingdom,2011-08-05,100.21000000000001,75
562526,16880.0,United Kingdom,2011-08-05,158.41,69
562527,12647.0,Germany,2011-08-05,307.8,134
562528,12610.0,Italy,2011-08-05,946.75,457
562529,15201.0,United Kingdom,2011-08-05,29.58,30
562531,13984.0,United Kingdom,2011-08-05,102.1,58
562532,14083.0,United Kingdom,2011-08-05,17.85,3
562533,17676.0,United Kingdom,2011-08-05,16.5,10
562534,14031.0,United Kingdom,2011-08-05,809.11,388
562535,13200.0,United Kingdom,2011-08-05,319.32,249
562537,12517.0,Germany,2011-08-05,771.75,421
562538,15505.0,United Kingdom,2011-08-05,502.02,110
562539,17220.0,United Kingdom,2011-08-05,331.57,191
562540,17400.0,United Kingdom,2011-08-05,791.22,487
562541,18102.0,United Kingdom,2011-08-05,985.92,288
562542,17377.0,United Kingdom,2011-08-05,309.65,356
562543,13552.0,United Kingdom,2011-08-05,463.90000000000003,216
562545,12971.0,United Kingdom,2011-08-05,137.76,196
562549,17092.0,United Kingdom,2011-08-05,494.42,281
562550,13082.0,United Kingdom,2011-08-05,90.0,24
562551,17231.0,United Kingdom,2011-08-05,201.07,129
562552,12748.0,United Kingdom,2011-08-05,9.899999999999999,6
562555,15671.0,United Kingdom,2011-08-05,301.36,240
562558,13451.0,United Kingdom,2011-08-05,796.02,648
562560,14156.0,EIRE,2011-08-05,1563.18,739
562562,16271.0,United Kingdom,2011-08-05,299.42,201
562563,13450.0,United Kingdom,2011-08-07,302.28,268
562564,15058.0,United Kingdom,2011-08-07,234.35,133
562565,16206.0,United Kingdom,2011-08-07,121.11,50
562566,16954.0,United Kingdom,2011-08-07,303.9,154
562567,12877.0,United Kingdom,2011-08-07,100.4,140
562568,12720.0,Germany,2011-08-07,107.4,60
562569,17323.0,United Kingdom,2011-08-07,104.50999999999999,85
562570,14079.0,United Kingdom,2011-08-07,375.1,301
562571,13782.0,United Kingdom,2011-08-07,123.49,28
562572,17298.0,United Kingdom,2011-08-07,107.63999999999999,132
562573,13248.0,United Kingdom,2011-08-07,78.21000000000001,54
562574,14903.0,United Kingdom,2011-08-07,601.6899999999999,408
562575,15411.0,United Kingdom,2011-08-07,225.81,107
562576,15518.0,United Kingdom,2011-08-07,228.57999999999998,145
562578,14331.0,United Kingdom,2011-08-07,79.0,16
562579,16950.0,United Kingdom,2011-08-07,606.41,305
562580,14024.0,United Kingdom,2011-08-07,262.45,99
562581,15860.0,United Kingdom,2011-08-07,113.79,59
562583,15831.0,United Kingdom,2011-08-07,141.17,379
562584,13752.0,United Kingdom,2011-08-07,193.25,81
562585,14053.0,United Kingdom,2011-08-07,106.0,100
562586,16066.0,United Kingdom,2011-08-07,316.38,186
562587,15640.0,United Kingdom,2011-08-07,1434.71,843
562589,15198.0,United Kingdom,2011-08-07,107.64,64
562590,12748.0,United Kingdom,2011-08-07,53.519999999999996,72
562591,12748.0,United Kingdom,2011-08-07,46.559999999999995,48
562592,13418.0,United Kingdom,2011-08-07,263.19,298
562593,16549.0,United Kingdom,2011-08-07,660.87,457
562595,17602.0,United Kingdom,2011-08-07,142.5,102
562596,16145.0,United Kingdom,2011-08-08,325.51,292
562598,15152.0,United Kingdom,2011-08-08,309.06,178
562599,13013.0,United Kingdom,2011-08-08,194.51,83
562600,12676.0,Sweden,2011-08-08,169.10000000000002,83
562602,12865.0,Austria,2011-08-08,981.38,550
562603,17870.0,United Kingdom,2011-08-08,106.91,123
562604,17611.0,United Kingdom,2011-08-08,301.59999999999997,270
562605,12530.0,Germany,2011-08-08,416.65,273
562606,13552.0,United Kingdom,2011-08-08,19.919999999999998,24
562607,12885.0,United Kingdom,2011-08-08,645.35,346
562608,15502.0,United Kingdom,2011-08-08,3315.0699999999997,1905
562609,17331.0,United Kingdom,2011-08-08,175.2,16
562610,16333.0,United Kingdom,2011-08-08,1282.0,1132
562611,17716.0,United Kingdom,2011-08-08,809.82,492
562612,16637.0,United Kingdom,2011-08-08,226.93,211
562614,17961.0,United Kingdom,2011-08-08,24.88,13
562615,16458.0,United Kingdom,2011-08-08,254.8,202
562616,14748.0,United Kingdom,2011-08-08,347.64,452
562619,15311.0,United Kingdom,2011-08-08,158.47,108
562621,14415.0,United Kingdom,2011-08-08,364.26,194
562649,14606.0,United Kingdom,2011-08-08,211.85,51
562650,17404.0,Sweden,2011-08-08,80.0,2
562652,14844.0,United Kingdom,2011-08-08,714.33,365
562670,14911.0,EIRE,2011-08-08,829.96,603
562680,17954.0,United Kingdom,2011-08-08,237.71,178
562688,13869.0,United Kingdom,2011-08-08,1510.49,985
562701,13767.0,United Kingdom,2011-08-08,480.6,224
562708,17085.0,United Kingdom,2011-08-08,347.75,157
562710,14298.0,United Kingdom,2011-08-08,598.88,474
562711,16788.0,United Kingdom,2011-08-08,299.92,123
562712,13016.0,United Kingdom,2011-08-08,425.25,315
562713,15189.0,United Kingdom,2011-08-08,576.84,244
562716,14257.0,United Kingdom,2011-08-08,1388.92,628
562718,18241.0,United Kingdom,2011-08-08,169.4,84
562719,16365.0,United Kingdom,2011-08-08,53.95,8
562720,15033.0,United Kingdom,2011-08-08,36.89,26
562721,15985.0,United Kingdom,2011-08-08,242.84,208
562722,13798.0,United Kingdom,2011-08-08,1109.34,808
562725,17302.0,United Kingdom,2011-08-09,358.49,155
562727,15601.0,United Kingdom,2011-08-09,462.06,168
562729,12569.0,Germany,2011-08-09,102.98,35
562730,17554.0,United Kingdom,2011-08-09,477.46000000000004,662
562732,18248.0,United Kingdom,2011-08-09,307.56,269
562733,14626.0,United Kingdom,2011-08-09,984.39,447
562767,13769.0,United Kingdom,2011-08-09,282.23,95
562768,14127.0,United Kingdom,2011-08-09,257.48,124
562769,14409.0,United Kingdom,2011-08-09,190.8,100
562770,17139.0,United Kingdom,2011-08-09,1256.95,708
562771,13113.0,United Kingdom,2011-08-09,657.4,192
562772,13097.0,United Kingdom,2011-08-09,636.75,190
562774,13500.0,United Kingdom,2011-08-09,326.4,128
562775,15078.0,United Kingdom,2011-08-09,494.6,248
562776,14180.0,United Kingdom,2011-08-09,174.65,35
562777,15247.0,United Kingdom,2011-08-09,356.0,160
562778,17591.0,United Kingdom,2011-08-09,213.6,60
562779,17841.0,United Kingdom,2011-08-09,354.32,195
562780,14901.0,United Kingdom,2011-08-09,159.64,134
562781,14334.0,United Kingdom,2011-08-09,335.28,280
562782,13280.0,United Kingdom,2011-08-09,115.5,70
562783,13018.0,United Kingdom,2011-08-09,251.96,274
562784,16791.0,United Kingdom,2011-08-09,224.12,71
562787,15581.0,United Kingdom,2011-08-09,208.34,1
562788,17669.0,United Kingdom,2011-08-09,368.5,206
562789,14646.0,Netherlands,2011-08-09,12341.21,7807
562790,14646.0,Netherlands,2011-08-09,157.5,375
562791,17730.0,United Kingdom,2011-08-09,367.46,355
562792,17634.0,United Kingdom,2011-08-09,105.99000000000001,130
562804,13355.0,United Kingdom,2011-08-09,674.7,314
562806,13636.0,United Kingdom,2011-08-09,105.1,36
562807,16053.0,United Kingdom,2011-08-09,1124.19,1003
562809,16775.0,United Kingdom,2011-08-09,109.63,29
562810,16656.0,United Kingdom,2011-08-09,60.0,16
562812,13217.0,United Kingdom,2011-08-09,52.02,18
562838,13162.0,United Kingdom,2011-08-09,382.85,317
562839,14056.0,United Kingdom,2011-08-09,123.21000000000001,69
562840,14527.0,United Kingdom,2011-08-09,150.74,59
562841,17675.0,United Kingdom,2011-08-09,392.06,228
562842,17675.0,United Kingdom,2011-08-09,245.8,58
562844,12444.0,Norway,2011-08-10,757.0699999999999,68
562847,16245.0,United Kingdom,2011-08-10,315.72,172
562849,16700.0,United Kingdom,2011-08-10,307.22,278
562850,14680.0,United Kingdom,2011-08-10,2388.2,1324
562851,13117.0,United Kingdom,2011-08-10,90.4,92
562852,13050.0,United Kingdom,2011-08-10,392.17,217
562853,13919.0,Denmark,2011-08-10,213.15,338
562854,16133.0,United Kingdom,2011-08-10,304.96,136
562878,16241.0,United Kingdom,2011-08-10,120.19,77
562879,15640.0,United Kingdom,2011-08-10,45.0,36
562880,15838.0,United Kingdom,2011-08-10,4105.9400000000005,2630
562881,15632.0,United Kingdom,2011-08-10,409.61,265
562882,12384.0,Switzerland,2011-08-10,292.69,62
562883,14056.0,United Kingdom,2011-08-10,6.300000000000001,3
562885,14024.0,United Kingdom,2011-08-10,65.25,51
562886,17994.0,United Kingdom,2011-08-10,120.71000000000001,127
562888,14388.0,United Kingdom,2011-08-10,335.15,249
562890,14191.0,United Kingdom,2011-08-10,355.45,272
562891,13468.0,United Kingdom,2011-08-10,107.1,58
562892,16292.0,United Kingdom,2011-08-10,302.25,191
562893,17442.0,United Kingdom,2011-08-10,521.44,307
562894,12571.0,France,2011-08-10,248.35,197
562902,13925.0,United Kingdom,2011-08-10,115.92999999999999,55
562907,14116.0,United Kingdom,2011-08-10,319.97,162
562908,16839.0,United Kingdom,2011-08-10,457.25,245
562912,15311.0,United Kingdom,2011-08-10,205.32,149
562913,17042.0,United Kingdom,2011-08-10,241.92000000000002,220
562914,16558.0,United Kingdom,2011-08-10,203.59,83
562917,17949.0,United Kingdom,2011-08-10,432.0,600
562918,15615.0,United Kingdom,2011-08-10,520.54,290
562919,15615.0,United Kingdom,2011-08-10,15.0,12
562920,14495.0,United Kingdom,2011-08-10,40.599999999999994,22
562922,12594.0,Italy,2011-08-10,721.95,521
562923,16996.0,United Kingdom,2011-08-10,340.90000000000003,134
562924,16750.0,United Kingdom,2011-08-10,98.38,45
562925,17389.0,United Kingdom,2011-08-10,625.8,84
562926,17512.0,United Kingdom,2011-08-10,350.58,302
562928,15494.0,United Kingdom,2011-08-10,1119.88,1071
562929,17562.0,United Kingdom,2011-08-10,126.30000000000001,75
562930,14209.0,United Kingdom,2011-08-10,354.68,184
562931,14030.0,United Kingdom,2011-08-10,222.48,210
562932,16904.0,United Kingdom,2011-08-10,282.97,321
562935,14156.0,EIRE,2011-08-10,1253.05,391
562939,15498.0,United Kingdom,2011-08-11,660.76,484
562940,15498.0,United Kingdom,2011-08-11,337.5,50
562941,15498.0,United Kingdom,2011-08-11,17.4,12
562942,13538.0,United Kingdom,2011-08-11,176.85000000000002,23
562944,13985.0,United Kingdom,2011-08-11,371.3,189
562946,15581.0,United Kingdom,2011-08-11,2500.0,1
562947,15987.0,United Kingdom,2011-08-11,403.05,113
562948,17857.0,United Kingdom,2011-08-11,101.76,96
562949,14346.0,United Kingdom,2011-08-11,759.14,501
562950,15608.0,United Kingdom,2011-08-11,285.68,230
562951,14462.0,United Kingdom,2011-08-11,252.62,108
562960,14911.0,EIRE,2011-08-11,438.4,315
562963,13203.0,United Kingdom,2011-08-11,144.15,129
562964,13488.0,United Kingdom,2011-08-11,642.36,383
562965,18226.0,United Kingdom,2011-08-11,666.8,490
562966,16133.0,United Kingdom,2011-08-11,424.08000000000004,360
562967,16422.0,United Kingdom,2011-08-11,327.12,304
562968,14291.0,United Kingdom,2011-08-11,325.32,222
562973,14911.0,EIRE,2011-08-11,1234.0,872
562980,17686.0,United Kingdom,2011-08-11,1552.6,737
562984,17841.0,United Kingdom,2011-08-11,403.05,226
562999,15117.0,United Kingdom,2011-08-11,363.33,415
563011,16283.0,United Kingdom,2011-08-11,109.97999999999999,46
563012,17284.0,United Kingdom,2011-08-11,272.96999999999997,188
563013,12993.0,United Kingdom,2011-08-11,197.1,112
563014,13408.0,United Kingdom,2011-08-11,383.96,228
563016,15358.0,United Kingdom,2011-08-11,710.2,707
563017,13198.0,United Kingdom,2011-08-11,489.86,388
563018,13427.0,United Kingdom,2011-08-11,250.36,301
563019,17340.0,United Kingdom,2011-08-11,595.72,344
563020,12428.0,Finland,2011-08-11,605.14,385
563021,18077.0,United Kingdom,2011-08-11,225.14,166
563022,17248.0,United Kingdom,2011-08-11,318.65,213
563023,14639.0,United Kingdom,2011-08-11,534.34,210
563024,14639.0,United Kingdom,2011-08-11,219.76,68
563026,15747.0,United Kingdom,2011-08-11,282.71999999999997,149
563028,17629.0,United Kingdom,2011-08-11,83.25,31
563029,18093.0,United Kingdom,2011-08-11,899.36,488
563030,14834.0,United Kingdom,2011-08-11,185.61,99
563031,13263.0,United Kingdom,2011-08-11,137.5,81
563032,16076.0,United Kingdom,2011-08-11,256.88,264
563033,16928.0,United Kingdom,2011-08-11,139.59,113
563034,17644.0,United Kingdom,2011-08-11,314.86,212
563035,17790.0,United Kingdom,2011-08-11,205.22,72
563036,14868.0,United Kingdom,2011-08-11,400.6,234
563037,12362.0,Belgium,2011-08-11,469.25,340
563038,16656.0,United Kingdom,2011-08-11,940.64,846
563060,17653.0,United Kingdom,2011-08-11,163.24,297
563061,13588.0,United Kingdom,2011-08-11,471.32,424
563062,17811.0,United Kingdom,2011-08-11,120.42,70
563070,14099.0,United Kingdom,2011-08-11,349.02000000000004,191
563071,17633.0,United Kingdom,2011-08-11,332.89,163
563073,18235.0,United Kingdom,2011-08-11,319.34,374
563074,12931.0,United Kingdom,2011-08-11,9349.72,6098
563075,13645.0,United Kingdom,2011-08-11,252.1,158
563076,14646.0,Netherlands,2011-08-11,19150.66,14730
563078,15955.0,United Kingdom,2011-08-11,480.65,251
563079,15955.0,United Kingdom,2011-08-11,17.700000000000003,6
563080,15955.0,United Kingdom,2011-08-11,37.14,10
563089,15469.0,United Kingdom,2011-08-11,304.3,128
563090,16186.0,United Kingdom,2011-08-11,389.36,323
563091,12994.0,United Kingdom,2011-08-11,292.87,137
563092,13307.0,United Kingdom,2011-08-11,15.0,4
563094,14525.0,United Kingdom,2011-08-11,663.61,535
563095,13158.0,United Kingdom,2011-08-12,305.34000000000003,190
563096,15544.0,United Kingdom,2011-08-12,324.72,184
563097,17642.0,United Kingdom,2011-08-12,316.99,190
563098,14911.0,EIRE,2011-08-12,1396.66,554
563099,15689.0,United Kingdom,2011-08-12,150.6,28
563100,12381.0,Norway,2011-08-12,1268.74,568
563103,13873.0,United Kingdom,2011-08-12,159.20000000000002,74
563104,13888.0,United Kingdom,2011-08-12,366.11,180
563110,14849.0,United Kingdom,2011-08-12,509.08,407
563111,15249.0,United Kingdom,2011-08-12,384.6,250
563112,14849.0,United Kingdom,2011-08-12,304.63,284
563137,14534.0,United Kingdom,2011-08-12,153.85,55
563147,13695.0,United Kingdom,2011-08-12,81.0,84
563149,13695.0,United Kingdom,2011-08-12,101.76,96
563150,15192.0,United Kingdom,2011-08-12,306.33,281
563155,13069.0,United Kingdom,2011-08-12,138.68,121
