StockCode,Description,Revenue,Quantity,OrderCount
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,14609.91,4051,460
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,8574.54,2362,243
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,13805.16,3820,445
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,7889.360000000001,2188,227
84997C,CHILDRENS CUTLERY POLKADOT BLUE,9827.25,2523,211
84997D,CHILDRENS CUTLERY POLKADOT PINK,13788.300000000001,3528,323
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,15067.14,4198,416
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,9227.380000000001,2558,253
85006,SET 4 NURSERY DES ROUND BOXES,1280.45,3047,35
85007,SET OF 3 VINTAGE TEA TIME BOXES,376.35,139,19
85008,SET OF 3 CONEY ISLAND OVAL BOXES,961.8000000000001,259,89
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,12089.2,2944,283
85014A,BLACK/BLUE POLKADOT UMBRELLA,9085.49,1622,357
85014B,RED RETROSPOT UMBRELLA,14439.12,2613,421
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,14796.150000000001,3405,373
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,2167.85,539,65
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,6607.6,1912,86
85015,SET OF 12  VINTAGE POSTCARD SET,2250.87,2709,144
85016,SET OF 6 VINTAGE NOTELETS KIT,1457.4,1450,70
85017A,ENVELOPE 50 ROMANTIC IMAGES,599.64,924,53
85017B,ENVELOPE 50 BLOSSOM IMAGES,1080.99,1859,118
85017C,ENVELOPE 50 CURIOUS IMAGES,590.11,931,56
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,63.75,15,10
85018B,S/6 PAPER BOXES BLOSSOM IMAGES ,63.75,15,10
85018C,S/6 PAPER BOXES CURIOUS IMAGES ,127.2,36,4
85018D,YULETIDE IMAGES S/6 PAPER BOXES,901.5,762,63
85019A,ROMANTIC IMAGES NOTEBOOK SET,876.75,639,41
85019B,BLOSSOM  IMAGES NOTEBOOK SET,940.0,704,36
85019C,CURIOUS  IMAGES NOTEBOOK SET,634.25,421,23
85020,ROUND PINK HEART MIRROR,470.40000000000003,224,44
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,56.099999999999994,22,10
85023B,EAU DE NILE JEWELLED PHOTOFRAME,679.8,292,37
85023C,PINK LARGE JEWELED PHOTOFRAME,58.65,23,11
85024A,CRYSTAL SMALL JEWELLED PHOTOFRAME,1.65,1,1
85024B,EAU DE NILE JEWELLED PHOTOFRAME,330.9,218,20
85024C,PINK SMALL JEWELLED PHOTOFRAME,163.35,99,42
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,837.4499999999999,525,65
85025C,PINK HEART SHAPE PHOTO FRAME,1029.1,642,92
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,136.85,161,20
85027L,FRENCH CHATEAU LARGE PLATTER ,538.5,190,40
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,621.75,269,25
85028S,FRENCH CHATEAU SMALL FRUITBOWL,646.65,429,32
85030,FRENCH CHATEAU OVAL PLATTER,531.4499999999999,211,29
85031A,ROMANTIC IMAGES SCRAP BOOK SET,634.2,386,38
85031B,BLOSSOM IMAGES SCRAP BOOK SET,598.8,408,26
85031C,CURIOUS IMAGES SCRAP BOOK SET,543.45,343,28
85032A,ROMANTIC IMAGES GIFT WRAP SET,1200.5500000000002,1383,118
85032B,BLOSSOM IMAGES GIFT WRAP SET,846.0000000000001,929,106
85032C,CURIOUS IMAGES GIFT WRAP SET,772.1,793,100
85032D,YULETIDE IMAGES GIFT WRAP SET,1063.06,1008,90
85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,225.55,201,17
85033S,SET/6 SILVER REINDEER T-LIGHTS,252.2,242,39
85034A,3 GARDENIA MORRIS BOXED CANDLES,2145.11,819,110
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2232.73,1105,111
85034C,3 ROSE MORRIS BOXED CANDLES,2223.73,1237,158
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2112.17,613,154
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2242.12,916,98
85035C,ROSE 3 WICK MORRIS BOX CANDLE,2470.82,1302,168
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2293.17,605,155
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1498.06,588,79
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1575.68,862,120
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,4935.76,2502,282
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1095.35,1117,90
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1488.4299999999998,1255,110
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,267.96999999999997,413,39
85040A,S/4 PINK FLOWER CANDLES IN BOWL,3131.0899999999997,1905,314
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,3703.9499999999994,2415,232
85041,SET/4 PINK ORCHID CANDLES IN BOWL,2397.7799999999997,1818,79
85042,ANTIQUE LILY FAIRY LIGHTS,12081.0,2668,281
85043,RED HEART CANDY POP LIGHTS,4.95,1,1
85044,RED REINDEER STRING OF 20 LIGHTS,605.75,131,26
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2102.55,457,70
85047,WHITE BEADED GARLAND STRING 20LIGHT,6043.099999999999,994,201
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,18618.75,2525,432
85049A,TRADITIONAL CHRISTMAS RIBBONS,7171.83,5802,562
85049B,LUSH GREENS RIBBONS,2585.36,2092,317
85049C,ROMANTIC PINKS RIBBONS ,3630.32,2927,459
85049D,BRIGHT BLUES RIBBONS ,2826.39,2283,372
85049E,SCANDINAVIAN REDS RIBBONS,7427.4800000000005,5933,681
85049F,BABY BOOM RIBBONS ,2565.14,2074,295
85049G,CHOCOLATE BOX RIBBONS ,4570.5,3761,459
85049H,URBAN BLACK RIBBONS ,1653.3,1627,210
85050,FRENCH ENAMEL SOAP DISH WITH LID,100.80000000000001,48,1
85053,FRENCH ENAMEL CANDLEHOLDER,3667.2900000000004,1845,277
85054,FRENCH ENAMEL POT W LID,2083.9100000000003,843,159
85055,FRENCH ENAMEL UTENSIL HOLDER,1130.6,316,79
85059,FRENCH ENAMEL WATER BASIN,1655.31,536,142
85060,WOOD FAN WITH FLOWER DESIGN,1638.43,1391,74
85061W,WHITE JEWELLED HEART DECORATION,4714.5199999999995,5858,330
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,5792.07,3648,278
85063,CREAM SWEETHEART MAGAZINE RACK,4455.25,275,150
85064,CREAM SWEETHEART LETTER RACK,6897.62,1538,239
85065,CREAM SWEETHEART TRAYS,6734.5,582,232
85066,CREAM SWEETHEART MINI CHEST,35264.729999999996,2948,809
85067,CREAM SWEETHEART WALL CABINET,7417.259999999999,472,154
85068,CREAM SWEETHEART SHELF + HOOKS,6097.56,922,173
85069,CREAM SWEETHEART DOUBLE SHELF,50.849999999999994,3,1
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,320.0,3,3
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1336.41,1839,124
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1226.5700000000002,2291,139
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",669.82,1197,98
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,482.34,838,87
85072,OCCASIONS GIFT CARD ASSORTMENT,66.0,120,1
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,570.2,2044,84
85079,EMBROIDERED REINDEER DECORATION,28.0,18,6
85080,PADDED RED HEART DECORATION,55.76,113,22
85081,PADDED HOLLY CHRISTMAS DECORATION ,44.49,100,20
85083,KISS REINDEER SCANDINAVIAN STOCKING,12.75,5,2
85084,HOLLY TOP CHRISTMAS STOCKING,554.5699999999999,605,62
85086A,CANDY SPOT HEART DECORATION,336.59999999999997,396,49
85087,CANDY SPOT CUSHION COVER,325.11,113,21
85088,CANDY SPOT HAND BAG,563.77,273,44
85089,CANDY SPOT BUNNY,249.45000000000002,87,18
85090,CANDY SPOT APRON,381.3,82,35
85091,CANDY SPOT BREAD BASKETS,487.35,337,14
85092,CANDY SPOT TEA COSY,534.7,374,14
85093,CANDY SPOT EGG WARMER HARE,692.74,1044,59
85094,CANDY SPOT EGG WARMER RABBIT,211.43,609,42
85095,THREE CANVAS LUGGAGE TAGS,143.85999999999999,90,11
85096,HILDA CANDY SPOT RABBIT,532.5,142,50
85097B,BLUE ROCKING SINGING CANARY,378.75,101,36
85098B,BLUE FLYING SINGING CANARY,1172.4,328,84
85099B,JUMBO BAG RED RETROSPOT,134307.44,74224,2612
85099B,JUMBO BAG RED WHITE SPOTTY ,24323.85,13879,465
85099B,RED RETROSPOT JUMBO BAG ,9289.35,5333,183
85099C,JUMBO  BAG BAROQUE BLACK WHITE,52188.18,28899,1449
85099F,JUMBO BAG STRAWBERRY,64127.77,35842,1514
85103, SILVER T-LIGHT SETTING,240.15,37,15
85103,SILVER T-LIGHT SETTING,1303.45,211,39
85104,SILVER GLASS T-LIGHT SET,888.9300000000001,327,51
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,1849.0,1022,44
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2118.21,1169,64
85109,PINK BOUDOIR T-LIGHT HOLDER,462.15000000000003,4203,18
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,1124.68,11512,19
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,879.92,2872,63
85112,S/3 TEAR DROP CUT GLASS DECORATION,320.25,429,23
85113,POLKA DOT PISTACHIO PAIL,566.22,279,43
85114A,BLACK ENCHANTED FOREST PLACEMAT,1813.35,1179,83
85114B,IVORY ENCHANTED FOREST PLACEMAT,2756.45,1753,157
85114C,RED ENCHANTED FOREST PLACEMAT,1549.6499999999999,961,127
85115B,S/4 BLACK DISCO PARTITION PANEL,12.75,3,1
85116,BLACK CANDELABRA T-LIGHT HOLDER,1139.66,1173,52
85117,NIGHTINGALE COATHOOK WHITE,493.45,317,40
85118,HEART T-LIGHT HOLDER,1072.15,2027,62
85119,WATERING CAN SINGLE HOOK PISTACHIO,564.12,412,38
85121B,RETRO LAUNDRY TUB PINK,510.0,60,27
85121C,RETRO LAUNDRY TUB PISTACHIO,722.5,85,42
85123A,CREAM HANGING HEART T-LIGHT HOLDER,155.35,57,7
85123A,WHITE HANGING HEART T-LIGHT HOLDER,247048.01,91757,4888
85124A,PINK JUICY FRUIT PHOTO FRAME,843.75,339,70
85124B,BLUE JUICY FRUIT PHOTO FRAME,827.8499999999999,331,84
85124C,GREEN JUICY FRUIT PHOTO FRAME,979.9499999999999,397,97
85125,SMALL ROUND CUT GLASS CANDLESTICK,1222.95,267,43
85126,LARGE ROUND CUTGLASS CANDLESTICK,960.6,148,32
85127,SMALL SQUARE CUT GLASS CANDLESTICK,683.1,138,37
85128,PLANTPOT SINGLE HOOK PISTACHIO,182.09,165,2
85129A,"WHITE PEARL BEADED HEART, SMALL",535.0,428,62
85129B,BEADED CRYSTAL HEART GREEN SMALL,258.08,210,36
85129C,BEADED CRYSTAL HEART BLUE SMALL,463.85,370,48
85129D,BEADED CRYSTAL HEART PINK SMALL,850.35,655,85
85130A,BEADED PEARL HEART WHITE LARGE,1079.9999999999998,656,74
85130B,BEADED CRYSTAL HEART GREEN LARGE,805.05,875,59
85130C,BEADED CRYSTAL HEART BLUE  LARGE,707.86,650,61
85130D,BEADED CRYSTAL HEART PINK LARGE,824.28,734,80
85131A,BEADED PEARL HEART WHITE ON STICK,1060.43,1375,77
85131B,BEADED CRYSTAL HEART GREEN ON STICK,210.18,330,24
85131C,BEADED CRYSTAL HEART BLUE ON STICK,207.34,308,26
85131D,BEADED CRYSTAL HEART PINK ON STICK,270.94,488,24
85131D,BEADED CRYSTAL HEART PINK\ON STICK,18.75,15,8
85132A,CHARLIE + LOLA BISCUITS TINS,3896.65,1183,147
85132B,CHARLIE AND LOLA TABLE TINS,2573.35,893,100
85132C,CHARLIE AND LOLA FIGURES TINS,4843.53,1919,191
85135A,YELLOW DRAGONFLY HELICOPTER,604.2,76,50
85135B,BLUE DRAGONFLY HELICOPTER,779.1,98,76
85135C,RED DRAGONFLY HELICOPTER,818.85,103,65
85136A,YELLOW SHARK HELICOPTER,707.55,89,67
85136B,BLUE SHARK HELICOPTER,389.55,49,39
85136C,RED SHARK HELICOPTER,993.75,125,80
85141,JARDIN ETCHED GLASS FRUITBOWL,1267.4,180,69
85142,JARDIN ETCHED GLASS GINGER JAR,397.5,50,27
85144,JARDIN ETCHED GLASS BUTTER DISH,471.4,68,30
85144,JARDIN ETCHED GLASS CHEESE DISH,575.45,219,40
85145,JARDIN ETCHED GLASS LARGE BELL JAR,809.05,91,30
85146,JARDIN ETCHED GLASS SMALL BELL JAR,564.25,115,27
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,301.95,61,16
85150,LADIES & GENTLEMEN METAL SIGN,18847.98,8078,889
85151,WELCOME METAL SIGN,55.0,44,8
85152,HAND OVER THE CHOCOLATE   SIGN ,30615.93,16146,1300
85159A,"BLACK TEA,COFFEE,SUGAR JARS",811.1999999999999,456,48
85159B,"WHITE TEA,COFFEE,SUGAR JARS",1236.1,638,68
85160A,WHITE BIRD GARDEN DESIGN MUG,1323.2,8800,22
85160B,BLACK BIRD GARDEN DESIGN MUG,934.87,6149,30
85161,ACRYLIC GEOMETRIC LAMP,497.65,27,20
85162A,SILVER RETRODISC LAMPSHADE,1211.75,605,19
85162B,BLACK RETRODISC LAMPSHADE,1905.15,977,13
85162C,WHITE RETRODISC LAMPSHADE,1775.1,898,41
85163A,WHITE BAROQUE WALL CLOCK ,772.65,79,41
85163B,BLACK BAROQUE WALL CLOCK ,639.6,68,37
85164B,BLACK BAROQUE CUCKOO CLOCK,1134.75,113,41
85165,CANDY PINK FRENCH BOUDOIR CLOCK,159.2,16,11
85166A,WHITE METAL BAROQUE PHOTO FRAME,120.0,72,8
85166B,BLACK METAL BAROQUE PHOTO FRAME,798.75,501,31
85167A,WHITE GRAND BAROQUE PHOTO FRAME,379.5,174,12
85167B,BLACK GRAND BAROQUE PHOTO FRAME,1358.4,684,52
85168A,WHITE BAROQUE CARRIAGE CLOCK,218.89999999999998,22,15
85168B,BLACK BAROQUE CARRIAGE CLOCK,348.66999999999996,37,23
85169A,IVORY LOVE BIRD CANDLE,999.07,913,97
85169B,BLACK LOVE BIRD CANDLE,290.24,280,45
85169C,EAU DE NIL LOVE BIRD CANDLE,429.97,397,38
85169D,PINK LOVE BIRD CANDLE,413.98,374,45
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1378.32,799,62
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,312.78000000000003,237,33
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,615.83,428,48
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,772.19,574,77
85171,S/2 HYACINTH BULB CANDLES,2.55,1,1
85172,HYACINTH BULB T-LIGHT CANDLES,1688.52,4178,137
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1563.27,954,102
85174,S/4 CACTI CANDLES,5606.82,1282,229
85175,CACTI T-LIGHT CANDLES,6128.12,15302,409
85176,SEWING SUSAN 21 NEEDLE SET,1875.4999999999998,2408,174
85177,BASKET OF FLOWERS SEWING KIT,1442.11,1765,112
85178,VICTORIAN SEWING KIT,5777.54,5294,254
85179A,GREEN BITTY LIGHT CHAIN,281.31,139,26
85179B,WHITE BITTY LIGHT CHAIN ,1000.08,240,39
85179C,PINK BITTY LIGHT CHAIN,126.85,77,10
85180A,RED HEARTS LIGHT CHAIN ,1377.53,553,66
85180B,PINK HEARTS LIGHT CHAIN ,726.63,279,32
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2194.75,1497,132
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2583.5,1696,154
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,41.300000000000004,14,7
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,3675.55,1947,211
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,441.53000000000003,151,44
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,4445.139999999999,8294,52
85185B,PINK HORSE SOCK PUPPET,1455.6000000000001,504,131
85185B,PINK HORSE SOCK PUPPET KIT,123.9,42,14
85185C,COW  SOCK PUPPET,159.3,54,26
85185D,FROG SOCK PUPPET,483.6,168,45
85185E,DUCK SOCK PUPPET,11.8,4,2
85185F,LION SOCK PUPPET,103.25000000000001,35,17
85186A,EASTER BUNNY GARLAND OF FLOWERS,546.84,1302,81
85186B,BUNNY BUNCH OF FLOWERS,5.88,14,2
85186C,BUNNY EGG GARLAND,495.18,1179,79
85187,S/12 MINI RABBIT EASTER,724.9499999999999,451,88
85188A,GREEN METAL SWINGING BUNNY,765.28,904,81
85188B,PINK METAL SWINGING BUNNY,568.65,669,51
85189,HANGING BUTTERFLY  EGG,908.89,1117,58
85190,PINK FLOWER HANGING HEART ,113.05,133,14
85192S,HANGING SPRING FLOWER HEART SMALL,1.9500000000000002,3,2
85194L,HANGING SPRING FLOWER EGG LARGE,1399.8899999999999,1713,109
85194S,HANGING SPRING FLOWER EGG SMALL,783.8000000000001,1680,95
85195,HANGING HEART BASKET,265.14,145,16
85196,EASTER BUNNIES ON A STICK,783.96,1536,66
85197,SET OF 12 MINI BUNNIES IN A BUCKET,955.2600000000001,1667,73
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,1421.24,3824,38
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2092.23,3303,188
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2222.99,5336,291
85200,BUNNY EGG BOX,1253.95,1007,94
85202,HANGING WOOD AND FELT HEART,311.46,745,90
85203,HANGING WOOD AND FELT BUTTERFLY ,454.5,1089,111
85204,HANGING WOOD AND FELT FLOWER,364.62,2150,78
85205A,IVORY FELT EASTER RABBIT GARLAND,168.29999999999998,66,21
85205B,PINK FELT EASTER RABBIT GARLAND,548.25,215,43
85206A,CREAM FELT EASTER EGG BASKET,3436.2,2148,283
85206B,PINK FELT EASTER EGG BASKET,2303.2999999999997,1474,162
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,701.94,353,59
85211,S/4 GROOVY CAT MAGNETS,377.96999999999997,279,51
85212,MINI PAINTED GARDEN DECORATION ,990.6199999999999,2766,96
85213,MINI  ZINC GARDEN DECORATIONS ,669.5799999999999,1270,49
85214,TUB 24 PINK FLOWER PEGS,691.3499999999999,419,135
85215,ASSORTED CHEESE FRIDGE MAGNETS,484.99,755,46
85216,ASSORTED CAKES FRIDGE MAGNETS,1744.38,2790,149
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,1751.91,2811,136
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,625.1999999999999,1992,2
85220,SMALL FAIRY CAKE FRIDGE MAGNETS,6875.0,12236,5
85221,ASSORTED COLOUR SILK COIN PURSE,1667.5900000000001,3551,43
85222,ASSORTED COLOUR SILK COSMETIC PURSE,1535.4,1394,41
85224,ASSORTED COLOUR SILK GLASSES CASE,1051.14,1987,47
85225,BLING KEY RING STAND,22.5,19,11
85226A,WHITE/BLUE PULL BACK RACING CAR,849.5,1658,114
85226C,BLUE PULL BACK RACING CAR,461.2,952,66
85227,SET OF 6 3D KIT CARDS FOR KIDS,2172.1299999999997,2575,261
85227,SET/6 3D KIT CARDS FOR KIDS,412.84999999999997,545,28
85230A,OPIUM SCENTED VOTIVE CANDLE,497.03999999999996,1992,48
85230B,CINNAMON SCENTED VOTIVE CANDLE,553.79,2095,66
85230C,ROSE SCENTED VOTIVE CANDLE,6.959999999999999,24,1
85230D,VANILLA SCENTED VOTIVE CANDLE,6.959999999999999,24,1
85230E,STRAWBRY SCENTED VOTIVE CANDLE,621.4499999999999,2421,65
85230F,JASMINE VOTIVE CANDLE,725.1199999999999,2944,61
85230G,ORANGE VOTIVE CANDLE,425.75999999999993,1680,46
85231B,CINAMMON SET OF 9 T-LIGHTS,1581.56,1868,286
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,661.55,815,93
85231G,ORANGE SCENTED SET/9 T-LIGHTS,1170.0,1404,208
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,810.6999999999999,1018,101
85232A,SET/3 POLKA DOT STACKING TINS,1215.75,249,85
85232A,SET/3 POLKADOT STACKING TINS,507.90000000000003,106,37
85232B,SET OF 3 BABUSHKA STACKING TINS,5085.5,1050,140
85232B,SET/3 RUSSIAN DOLL STACKING TINS,8864.300000000001,1866,301
85232C,RUSSIAN FOLKART STACKING TINS,4.95,1,1
85232D,SET/3 DECOUPAGE STACKING TINS,2998.9500000000003,633,175
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,148.75,25,14
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,83.30000000000001,14,9
90000C,OPAL WHITE/SILVER FLOWER NECKLACE,5.95,1,1
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,148.75,25,13
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,17.0,4,3
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,29.75,7,4
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,25.5,6,5
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,68.0,16,7
90002A,FLOWER BURST SILVER RING OPAL,135.0,36,14
90002B,FLOWER BURST SILVER RING ROSE,67.5,18,7
90002C,FLOWER BURST SILVER RING MIDN'T BLU,93.75,25,11
90002D,FLOWER BURST SILVER RING CRYSTAL,316.25,91,21
90002E,FLOWER BURST SILVER RING GREEN,56.25,15,8
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,90.0,24,9
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,93.75,25,10
90003D,CRYSTAL PAIR HEART HAIR SLIDES,131.25,35,15
90003E,GREEN PAIR HEART HAIR SLIDES,37.5,10,3
90004A,JADE GREEN PAIR ENAMEL HAIR SLIDES,3.75,1,1
90005A,JADE GREEN ENAMEL HAIR COMB,70.2,36,7
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,271.0,31,14
90010B,BLACK/WHITE GLASS/SILVER BRACELET,402.75,45,17
90010E,AMBER GLASS/SILVER BRACELET,279.95,32,18
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,5.9,2,2
90011B,BLACK CRYSTAL DROP EARRINGS,26.550000000000004,9,4
90011C,GREEN CRYSTAL DROP EARRINGS,17.700000000000003,6,1
90011E,AMBER CRYSTAL DROP EARRINGS,2.95,1,1
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,23.6,8,2
90012B,BLACK DROP CRYSTAL NECKLACE,45.35000000000001,13,3
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,153.75,41,10
90013B,BLACK VINTAGE EARRINGS,75.0,20,5
90013C,GREEN VINTAGE EARRINGS ,131.25,35,10
90013D,PURPLE VINTAGE EARRINGS,127.5,34,8
90014A,SILVER M.O.P. ORBIT NECKLACE,23.6,8,3
90014A,SILVER/MOP ORBIT NECKLACE,278.59999999999997,28,19
90014B,GOLD M PEARL  ORBIT NECKLACE,169.14999999999998,17,13
90014B,GOLD M.O.P. ORBIT NECKLACE,5.9,2,2
90014C,SILVER AND BLACK ORBIT NECKLACE,2.95,1,1
90014C,SILVER/BLACK ORBIT NECKLACE,218.89999999999998,22,13
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,148.75,22,9
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,187.0,22,17
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,51.0,6,4
90018A,SILVER M.O.P ORBIT DROP EARRINGS,140.25,33,16
90018B,GOLD M.O.P ORBIT DROP EARRINGS,68.0,16,10
90018C,SILVER BLACK ORBIT DROP EARRINGS,59.5,14,7
90019A,SILVER M.O.P ORBIT BRACELET,158.4,32,17
90019B,GOLD M.O.P ORBIT BRACELET,54.45,11,7
90019C,SILVER BLACK ORBIT BRACELET,49.5,10,7
90020,FILIGREE DIAMANTE CHAIN,51.0,4,2
90021,LASER CUT MULTI STRAND NECKLACE,59.75,5,4
90022,EDWARDIAN DROP EARRINGS JET BLACK,30.0,8,4
90023,FILIGREE DIAMANTE EARRINGS,89.25,21,11
90024A,NEW BAROQUE B'FLY NECKLACE BLACK,42.5,5,4
90024B,NEW BAROQUE B'FLY NECKLACE RED,76.5,9,6
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,51.0,6,5
90024D,NEW BAROQUE B'FLY NECKLACE PINK,110.5,13,11
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,102.0,12,7
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,25.5,3,2
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,7.5,2,2
90025B,BAROQUE BUTTERFLY EARRINGS RED,3.75,1,1
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,7.5,2,2
90025D,BAROQUE BUTTERFLY EARRINGS PINK,7.5,2,2
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,11.25,3,3
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,7.5,2,2
90026A,GLASS BEAD HOOP NECKLACE BLACK,68.0,8,6
90026B,GLASS BEAD HOOP NECKLACE MONTANA,59.5,7,6
90026C,GLASS BEAD HOOP NECKLACE GREEN,59.5,7,5
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,85.0,10,8
90027A,GLASS BEAD HOOP EARRINGS BLACK,17.700000000000003,6,3
90027B,GLASS BEAD HOOP EARRINGS MONTANA,20.650000000000002,7,4
90027C,GLASS BEAD HOOP EARRINGS GREEN,11.8,4,2
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,35.400000000000006,12,6
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,76.5,9,5
90029,NEW BAROQUE SMALL NECKLACE BLACK,178.5,21,10
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,101.75,77,8
90030B,RED KUKUI COCONUT SEED NECKLACE,191.3,122,19
90030C,BROWN KUKUI COCONUT SEED NECKLACE,115.65,81,10
90031,BILI NUT AND WOOD NECKLACE,48.0,48,5
90032,IVORY SHELL HEART NECKLACE,253.17,45,21
90033,IVORY SHELL HEART EARRINGS,12.75,5,2
90034,WHITE SILVER NECKLACE SHELL GLASS,19.9,2,2
90035A,"PEARL & SHELL 42""NECKL. GREEN",182.75,17,9
90035B,"PEARL & SHELL 42""NECKL. PINK",380.89,43,4
90035C,"PEARL & SHELL 42""NECKL. IVORY",301.0,28,5
90036A,FLOWER GARLAND NECKLACE RED,166.95000000000002,21,14
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",135.15,17,9
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",174.9,22,8
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",270.3,34,12
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",143.1,18,11
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",103.35000000000001,13,4
90037A,TINY CRYSTAL BRACELET RED,45.9,18,4
90037B,TINY CRYSTAL BRACELET GREEN,58.65,23,5
90037C,TINY CRYSTAL BRACELET BLUE,43.349999999999994,17,4
90037D,TINY CRYSTALS BRACELET BLACK,15.299999999999999,6,1
90038A,GLASS AND PAINTED BEADS BRACELET TO,67.5,18,4
90038B,GLASS AND PAINTED BEADS BRACELET OL,37.5,10,2
90038C,GLASS AND BEADS BRACELET IVORY,48.75,13,3
